Altium Designer Pick and Place Locations
E:\Saniok\Lime Micro\Lime PCBs\LimeKEY_RPCM_1v0\Aletium Designer design files\Project Outputs for LimeKEY-RPCM_1v0\Pick Place\Pick Place for LimeKEY-RPCM_1v0.txt

========================================================================================================================
File Design Information:

Date:       11-10-22
Time:       15:18
Revision:   Not in VersionControl
Variant:    No variations
Units used: mm

Designator Comment                     Layer       Footprint                              Center-X(mm) Center-Y(mm) Rotation Description                                                                                                                                 
R21        0R                          BottomLayer RES0402                                6.5100       59.1730      90       ""                                                                                                                                          
R19        "10k, 1%"                   BottomLayer RES0402                                10.8000      55.7000      270      ""                                                                                                                                          
R17        0R                          BottomLayer RES0402                                8.7000       55.2130      360      ""                                                                                                                                          
C14        "100nF, 16V"                BottomLayer CAP0402                                163.6321     65.2321      270      ""                                                                                                                                          
C19        "100nF, 16V"                BottomLayer CAP0402                                10.3000      61.3730      360      ""                                                                                                                                          
C18        "100nF, 16V"                BottomLayer CAP0402                                7.5350       61.2730      90       ""                                                                                                                                          
C17        "1uF, 10V"                  BottomLayer CAP0402                                12.3850      59.2250      270      ""                                                                                                                                          
D6         BAS316                      BottomLayer BAS316_DIODE_SOD323                    24.0250      89.2250      360      ""                                                                                                                                          
D5         BAS316                      TopLayer    BAS316_DIODE_SOD323                    14.4000      73.2500      90       ""                                                                                                                                          
C181       "100 uF, 63V"               TopLayer    CAP_POL_D10_H10                        29.4750      65.5250      180      ""                                                                                                                                          
IC40       IRF9358TRPBF                BottomLayer IRF9358TRPBF_DUAL_NMOS_SOIC8           60.1500      95.9750      90       ""                                                                                                                                          
MECH6      "Light pipe"                TopLayer    LIGHT_PIPE_RIGHT_ANGLE_SLP3-200-100-F  66.2605      5.3025       270      ""                                                                                                                                          
MECH5      "Light pipe"                TopLayer    LIGHT_PIPE_RIGHT_ANGLE_SLP3-200-100-F  103.7605     5.3000       270      ""                                                                                                                                          
MECH4      "Light pipe"                TopLayer    LIGHT_PIPE_RIGHT_ANGLE_SLP3-200-100-F  96.2605      5.3025       270      ""                                                                                                                                          
MECH3      "Light pipe"                TopLayer    LIGHT_PIPE_RIGHT_ANGLE_SLP3-200-100-F  88.7605      5.3025       270      ""                                                                                                                                          
MECH2      "Light pipe"                TopLayer    LIGHT_PIPE_RIGHT_ANGLE_SLP3-200-100-F  81.2605      5.3025       270      ""                                                                                                                                          
MECH1      "Light pipe"                TopLayer    LIGHT_PIPE_RIGHT_ANGLE_SLP3-200-100-F  73.7605      5.3025       270      ""                                                                                                                                          
IC41       CYPD3177-24LQXQT            BottomLayer USB_POWER_DISTR_CYPD3177_QFN24         67.1500      73.3250      180      ""                                                                                                                                          
MECH13     "RF SHIELD COVER"           TopLayer    RF_SHIELD_COVER_16Px916P9_2118715-2    -297.1000    -240.4500    90       ""                                                                                                                                          
MECH11     "RF SHIELD COVER"           TopLayer    RF_SHIELD_COVER_16Px916P9_2118715-2    -297.1000    -240.4500    90       ""                                                                                                                                          
MECH14     "RF SHIELD COVER"           TopLayer    RF_SHIELD_COVER_16Px916P9_2118715-2    -297.1000    -240.4500    90       ""                                                                                                                                          
MECH12     "RF SHIELD COVER"           TopLayer    RF_SHIELD_COVER_16Px916P9_2118715-2    -297.1000    -240.4500    90       ""                                                                                                                                          
FAN1       "12V DC FAN"                TopLayer    FAN_80mm_V1                            85.0000      50.0000      360      ""                                                                                                                                          
VD5        TVS                         BottomLayer SOD323                                 83.1000      90.4250      90       ""                                                                                                                                          
VD6        TVS                         BottomLayer SOD323                                 81.7250      97.4750      360      ""                                                                                                                                          
VD7        TVS                         BottomLayer SOD323                                 81.2250      90.4250      90       ""                                                                                                                                          
VD8        TVS                         BottomLayer SOD323                                 78.6000      92.7750      90       ""                                                                                                                                          
R6         0R                          BottomLayer RES0402                                112.0750     31.7750      180      ""                                                                                                                                          
R9         0R                          BottomLayer RES0402                                114.7750     32.2750      90       ""                                                                                                                                          
R8         0R                          BottomLayer RES0402                                113.6750     32.2750      90       ""                                                                                                                                          
J15        "Header 2X2"                TopLayer    HEADER2X2_TH                           84.8000      86.3500      180      "Header, 2-Pin, Dual row"                                                                                                                   
J54        Scap                        TopLayer    HEADER4X1_TH                           28.0000      46.8000      180      "Header, 4-pin"                                                                                                                             
J52        "Header 2X1"                TopLayer    Header1x2_TH_LOCKING                   35.2500      96.3000      270      ""                                                                                                                                          
J10        "Header 10X2"               TopLayer    HEADER10X2_TH_LOCK                     164.3500     43.2500      90       "Header, 10-Pin, Dual row"                                                                                                                  
XT1        32.768kHz                   BottomLayer CRYSTAL_2PIN_RTC_RT3215                138.0800     64.1345      360      ""                                                                                                                                          
VT4        BFT92,215                   BottomLayer BFT92,215_PNP_STO23-3                  24.1250      85.7500      90       ""                                                                                                                                          
VT3        FDMS86250                   BottomLayer FDMS86250_NMOS_POWER56                 19.6001      86.4249      360      "MOSFET FET 150V 25.0 MOHM PQFN56"                                                                                                          
VT5        DMG1012T                    BottomLayer SOT523                                 67.1411      67.7701      270      ""                                                                                                                                          
VD22       SK36A                       BottomLayer SK32A-L_DIODE_DO-214AC                 37.8500      49.2500      180      "Diode Schottky SMD SOD-523F"                                                                                                               
VD18       SK36A                       TopLayer    SK32A-L_DIODE_DO-214AC                 53.3750      95.2750      360      "Diode Schottky SMD SOD-523F"                                                                                                               
TP9        TESTPOINT_THT_MINI          BottomLayer TP-SMD-LOW_PROFILE                     123.3500     46.9750      180      "Test Point PCB mount Miniature White"                                                                                                      
TP8        TESTPOINT_THT_MINI          TopLayer    TP-SMD-LOW_PROFILE                     135.0750     76.1750      0        "Test Point PCB mount Miniature White"                                                                                                      
TP7        TESTPOINT_THT_MINI          BottomLayer TP-SMD-LOW_PROFILE                     46.6250      50.8250      180      "Test Point PCB mount Miniature White"                                                                                                      
TP6        TESTPOINT_THT_MINI          TopLayer    TP-SMD-LOW_PROFILE                     18.6250      58.7750      0        "Test Point PCB mount Miniature White"                                                                                                      
T1         POE300F-12LD                TopLayer    POE300F50LD_TRANSFORMER                31.2500      82.0000      360      ""                                                                                                                                          
R37        0R                          BottomLayer RES0402                                21.3850      56.8230      90       ""                                                                                                                                          
R189       0R                          BottomLayer RES0402                                135.6350     78.3625      360      ""                                                                                                                                          
R188       0R                          BottomLayer RES0402                                155.2730     78.3900      360      ""                                                                                                                                          
R190       0R                          BottomLayer RES0402                                105.3480     72.8900      360      ""                                                                                                                                          
R191       0R                          BottomLayer RES0402                                113.4250     71.8500      360      ""                                                                                                                                          
R99        0R                          BottomLayer RES0402                                69.9450      17.7800      90       ""                                                                                                                                          
R128       0R                          BottomLayer RES0402                                58.1250      29.6750      360      ""                                                                                                                                          
R127       0R                          BottomLayer RES0402                                32.6376      4.4956       90       ""                                                                                                                                          
R123       0R                          BottomLayer RES0402                                58.1250      28.4500      360      ""                                                                                                                                          
R126       0R                          BottomLayer RES0402                                35.1804      4.4956       90       ""                                                                                                                                          
R133       "10k, 1%"                   BottomLayer RES0402                                26.6580      40.4550      360      ""                                                                                                                                          
R135       0R                          BottomLayer RES0402                                26.6580      41.6800      360      ""                                                                                                                                          
R131       0R                          BottomLayer RES0402                                26.6580      44.7550      360      ""                                                                                                                                          
R130       0R                          BottomLayer RES0402                                26.6580      43.5300      360      ""                                                                                                                                          
R134       0R                          BottomLayer RES0402                                25.4600      39.2400      180      ""                                                                                                                                          
R113       0R                          BottomLayer RES0402                                77.9250      32.5250      180      ""                                                                                                                                          
R118       0R                          BottomLayer RES0402                                76.3250      32.0250      270      ""                                                                                                                                          
R97        "15k, 1%"                   BottomLayer RES0402                                68.1000      11.2800      90       ""                                                                                                                                          
R215       "5.1k, 5%"                  BottomLayer RES0402                                71.6161      76.8951      180      ""                                                                                                                                          
R214       "5.1k, 5%"                  BottomLayer RES0402                                72.7161      74.6701      180      ""                                                                                                                                          
R231       "100k, 1%"                  BottomLayer RES0402                                67.1411      69.7951      0        ""                                                                                                                                          
R227       "1k, 1%"                    BottomLayer RES0402                                71.6161      73.5701      180      ""                                                                                                                                          
R226       "1k, 1%"                    BottomLayer RES0402                                66.6411      65.6839      180      ""                                                                                                                                          
R213       "44.2k, 1%"                 BottomLayer RES0402                                65.3250      93.4500      90       ""                                                                                                                                          
R212       "10k, 1%"                   BottomLayer RES0402                                65.3250      95.9500      90       ""                                                                                                                                          
R223       "10k, 1%"                   BottomLayer RES0402                                63.8911      69.2951      270      ""                                                                                                                                          
R224       "10k, 1%"                   BottomLayer RES0402                                69.1161      69.2951      270      ""                                                                                                                                          
R225       "10k, 1%"                   BottomLayer RES0402                                63.2911      71.5701      270      ""                                                                                                                                          
R230       "10k, 1%"                   BottomLayer RES0402                                65.1161      69.2951      90       ""                                                                                                                                          
R222       "2.4k, 1%"                  BottomLayer RES0402                                71.0661      69.8451      270      ""                                                                                                                                          
R219       "2.4k, 1%"                  BottomLayer RES0402                                71.1161      75.1701      270      ""                                                                                                                                          
R216       "5.1k, 5%"                  BottomLayer RES0402                                72.1661      71.9701      90       ""                                                                                                                                          
R221       "2.4k, 1%"                  BottomLayer RES0402                                71.0661      71.9701      90       ""                                                                                                                                          
R217       "5.1k, 5%"                  BottomLayer RES0402                                72.1661      69.8451      270      ""                                                                                                                                          
R220       "2.4k, 1%"                  BottomLayer RES0402                                70.0161      77.3951      270      ""                                                                                                                                          
R245       "44.2k, 1%"                 TopLayer    RES0402                                41.9250      57.9750      360      ""                                                                                                                                          
R244       "3k, 1%"                    TopLayer    RES0402                                44.3750      57.1250      90       ""                                                                                                                                          
R241       "100k, 1%"                  TopLayer    RES0402                                41.9250      61.0750      180      ""                                                                                                                                          
R240       "44.2k, 1%"                 TopLayer    RES0402                                39.8250      60.5750      180      ""                                                                                                                                          
R239       "22k, 1%"                   TopLayer    RES0402                                42.7091      56.8341      180      ""                                                                                                                                          
R139       0R                          BottomLayer RES0402                                148.1500     28.7500      360      ""                                                                                                                                          
R242       "100R, 1%"                  BottomLayer RES0805                                36.7390      44.0300      180      ""                                                                                                                                          
R232       0R                          BottomLayer RES0805                                50.1000      97.5500      0        ""                                                                                                                                          
R233       0R                          BottomLayer RES0805                                40.8750      97.0500      90       ""                                                                                                                                          
R228       0R                          BottomLayer RES0402                                62.1661      69.7951      180      ""                                                                                                                                          
R229       0R                          BottomLayer RES0402                                61.5661      72.0701      180      ""                                                                                                                                          
R102       "15k, 1%"                   BottomLayer RES0402                                59.8500      32.4000      270      ""                                                                                                                                          
R94        "15k, 1%"                   BottomLayer RES0402                                59.8500      27.9500      270      ""                                                                                                                                          
R90        "15k, 1%"                   BottomLayer RES0402                                71.4500      20.1750      180      ""                                                                                                                                          
R101       "15k, 1%"                   BottomLayer RES0402                                59.8500      34.6250      90       ""                                                                                                                                          
R93        "15k, 1%"                   BottomLayer RES0402                                59.8500      30.1750      90       ""                                                                                                                                          
R89        "15k, 1%"                   BottomLayer RES0402                                73.6750      20.1750      0        ""                                                                                                                                          
R98        22R                         BottomLayer RES0402                                61.5750      34.1250      180      ""                                                                                                                                          
R92        22R                         BottomLayer RES0402                                61.5750      29.6750      180      ""                                                                                                                                          
R88        22R                         BottomLayer RES0402                                73.1750      21.9000      270      ""                                                                                                                                          
R96        22R                         BottomLayer RES0402                                61.5750      32.9000      180      ""                                                                                                                                          
R91        22R                         BottomLayer RES0402                                61.5750      28.4500      180      ""                                                                                                                                          
R87        22R                         BottomLayer RES0402                                71.9500      21.9000      270      ""                                                                                                                                          
R145       0R                          BottomLayer RES0402                                99.7000      20.9000      90       ""                                                                                                                                          
R1         0R                          BottomLayer RES0402                                100.8000     20.9000      270      ""                                                                                                                                          
R2         0R                          BottomLayer RES0402                                102.4000     21.4000      360      ""                                                                                                                                          
R3         0R                          BottomLayer RES0402                                112.4750     23.1000      180      ""                                                                                                                                          
R5         0R                          BottomLayer RES0402                                115.1750     23.5750      90       ""                                                                                                                                          
R4         0R                          BottomLayer RES0402                                114.0750     23.5750      90       ""                                                                                                                                          
R111       0R                          BottomLayer RES0402                                73.7000      38.1500      270      ""                                                                                                                                          
R117       0R                          BottomLayer RES0402                                74.2000      36.5500      0        ""                                                                                                                                          
R125       0R                          BottomLayer RES0402                                38.2233      5.0380       180      ""                                                                                                                                          
